DECLARANT_ISO,PARTNER_ISO,PRODUCT_NC,FLOW,PERIOD,VALUE_IN_EUROS
CZ,CN,81124190,1,2022,1126.623
CZ,CN,81129240,1,2022,36.531
CZ,CN,81129295,1,2022,2052.267
CZ,DE,25041000,1,2022,5428119.205
CZ,DE,25049000,1,2022,145957.79
CZ,DE,26020000,1,2022,776.024
CZ,DE,26050000,1,2022,16240.244
CZ,DE,26131000,1,2022,26662.375
CZ,DE,26139000,1,2022,163.936
CZ,DE,26140000,1,2022,72.554
CZ,DE,26151000,1,2022,324036.494
CZ,DE,28042910,1,2022,1845848.202
CZ,DE,28045090,1,2022,3982.812
CZ,DE,28046100,1,2022,3304250.353
CZ,DE,28046900,1,2022,2496046.533
CZ,DE,28053080,1,2022,1669.814
CZ,DE,28201000,1,2022,213456.85
CZ,DE,28209010,1,2022,11556.771
CZ,DE,28209090,1,2022,21554.742
CZ,DE,28220000,1,2022,6631.881
CZ,DE,28252000,1,2022,396936.658
CZ,DE,28253000,1,2022,11593.282
CZ,DE,28256000,1,2022,438513.136
CZ,DE,28257000,1,2022,3046658.896
CZ,DE,28259040,1,2022,1974644.624
CZ,DE,28369100,1,2022,322175.084
CZ,DE,28461000,1,2022,90969.523
CZ,DE,28469030,1,2022,3011.136
CZ,DE,28469090,1,2022,8011.218
CZ,DE,28499030,1,2022,389241.591
CZ,DE,28499050,1,2022,2625.692
CZ,DE,31042010,1,2022,1031990.985
CZ,DE,31042050,1,2022,2464207.504
CZ,DE,31042090,1,2022,30835772.869
CZ,DE,31043000,1,2022,1886631.321
CZ,DE,31049000,1,2022,126772.831
CZ,DE,75021000,1,2022,3980412.404
CZ,DE,81011000,1,2022,9362.81
CZ,DE,81019400,1,2022,2931.201
CZ,DE,81021000,1,2022,45726.235
CZ,DE,81052000,1,2022,119278.949
CZ,DE,81082000,1,2022,179518.663
CZ,DE,81123100,1,2022,28624.693
CZ,DE,81129240,1,2022,464.755
CZ,DE,81129281,1,2022,8181.811
CZ,DE,81129289,1,2022,2043.113
CZ,DE,81129295,1,2022,1879.01
CZ,DK,28046100,1,2022,1823248.37
CZ,DK,31042090,1,2022,40.851
CZ,EE,75021000,1,2022,2058332.724
CZ,ES,25049000,1,2022,82906.163
CZ,ES,26151000,1,2022,6438.626
CZ,ES,28209090,1,2022,11104
CZ,ES,28220000,1,2022,206484.66
CZ,ES,31042010,1,2022,89376.669
CZ,ES,31042090,1,2022,184.63
CZ,ES,31049000,1,2022,667.645
CZ,ES,75021000,1,2022,63850.293
CZ,ET,26159000,1,2022,1.631
CZ,FI,28220000,1,2022,769715.463
CZ,FI,31049000,1,2022,447.274
CZ,FI,75021000,1,2022,11282809.813
CZ,FI,81011000,1,2022,204925.807
CZ,FR,25049000,1,2022,297.282
CZ,FR,26151000,1,2022,379378.801
CZ,FR,28046100,1,2022,2926.614
CZ,FR,28046900,1,2022,8832082.873
CZ,FR,28053040,1,2022,2640.479
CZ,FR,28209090,1,2022,8994.002
CZ,FR,28252000,1,2022,220829.843
CZ,FR,28256000,1,2022,765.309
CZ,FR,28257000,1,2022,27510.05
CZ,FR,28369100,1,2022,28089.297
CZ,FR,28461000,1,2022,14605.554
CZ,FR,31042090,1,2022,3107.043
CZ,FR,75021000,1,2022,33404.073
CZ,FR,81011000,1,2022,131098.596
CZ,FR,81082000,1,2022,42337.433
CZ,FR,81129240,1,2022,189.091
CZ,GA,26020000,1,2022,2247795.484
CZ,GB,25041000,1,2022,124634.682
CZ,GB,25049000,1,2022,24086.351
CZ,GB,25102000,1,2022,31.111
CZ,GB,26110000,1,2022,54.054
CZ,GB,26139000,1,2022,467.273
CZ,GB,26151000,1,2022,376367.629
CZ,GB,26159000,1,2022,28.525
CZ,GB,28046100,1,2022,55.065
CZ,GB,28046900,1,2022,697.27
CZ,GB,28053080,1,2022,1652.439
CZ,GB,28220000,1,2022,258.936
CZ,GB,28252000,1,2022,133311.056
CZ,GB,28256000,1,2022,78965.426
CZ,GB,28259040,1,2022,864.509
CZ,GB,28369100,1,2022,181031.015
CZ,GB,28461000,1,2022,1713.735
CZ,GB,28499030,1,2022,3383.835
CZ,GB,31042090,1,2022,85.884
CZ,GB,31043000,1,2022,277.1
CZ,GB,75011000,1,2022,45.825
CZ,GB,75021000,1,2022,276.337
CZ,GB,81029400,1,2022,891.798
CZ,GB,81052000,1,2022,1116346.604
CZ,GB,81082000,1,2022,11879.102
CZ,GB,81129289,1,2022,288.276
CZ,GB,81129295,1,2022,713.037
CZ,GE,28209090,1,2022,108942.853
CZ,HR,28046900,1,2022,2656239.517
CZ,HU,26151000,1,2022,197543.823
CZ,HU,28042910,1,2022,2700937.07
CZ,HU,28257000,1,2022,1328706.06
CZ,HU,31042090,1,2022,11.116
CZ,HU,81029400,1,2022,32880.386
CZ,ID,25101000,1,2022,772.26
CZ,IE,28259040,1,2022,2592774.214
CZ,IE,28461000,1,2022,46.07
CZ,IL,28046100,1,2022,27892.195
CZ,IL,31042050,1,2022,31311.032
CZ,IL,31042090,1,2022,2434047.594
CZ,IL,31049000,1,2022,129.334
CZ,IN,26020000,1,2022,8.143
CZ,IN,28045090,1,2022,341.053
CZ,IN,28201000,1,2022,464.324
CZ,IN,28257000,1,2022,81.447
CZ,IR,28469090,1,2022,69.925
CZ,IT,25041000,1,2022,129830.199
CZ,IT,25102000,1,2022,123723.86
CZ,IT,26040000,1,2022,772723.482
CZ,IT,26151000,1,2022,349146.214
CZ,IT,28042910,1,2022,1210953.815
CZ,IT,28046900,1,2022,1491200.406
CZ,IT,28220000,1,2022,10961.546
CZ,IT,28257000,1,2022,113851.915
CZ,IT,28461000,1,2022,22289.455
CZ,IT,31043000,1,2022,29137.514
CZ,IT,31049000,1,2022,13588.818
CZ,IT,75021000,1,2022,4248581.92
CZ,IT,81011000,1,2022,1460.876
CZ,IT,81052000,1,2022,86816.135
CZ,IT,81082000,1,2022,17774850.192
CZ,JP,25041000,1,2022,12272.38
CZ,JP,28257000,1,2022,20381.139
CZ,JP,28461000,1,2022,4547.485
CZ,JP,81052000,1,2022,16.578
CZ,JP,81082000,1,2022,11.678
CZ,KE,26140000,1,2022,733468.046
CZ,KR,28256000,1,2022,5267.92
CZ,LT,28257000,1,2022,22497.303
CZ,LT,31042050,1,2022,157640.066
CZ,LT,31042090,1,2022,35985.998
CZ,LU,28257000,1,2022,1444831.313
CZ,LU,28499030,1,2022,4917924.225
CZ,LV,31042090,1,2022,42773.378
CZ,LV,31043000,1,2022,55562.394
CZ,MA,26020000,1,2022,19384.847
CZ,MX,28209090,1,2022,159736.318
CZ,NL,25041000,1,2022,732967.376
CZ,NL,26020000,1,2022,177875.56
CZ,NL,26050000,1,2022,7356.364
CZ,NL,26131000,1,2022,87718.852
CZ,NL,26139000,1,2022,8193.463
CZ,NL,26140000,1,2022,261105.064
CZ,NL,26151000,1,2022,189987.043
CZ,NL,28042910,1,2022,262496.239
CZ,NL,28046100,1,2022,6282539.581
CZ,NL,28046900,1,2022,6165698.476
CZ,NL,28220000,1,2022,14544.38
CZ,NL,28252000,1,2022,44054.362
CZ,NL,28256000,1,2022,8300.236
CZ,NL,28257000,1,2022,1497272.262
CZ,NL,28259040,1,2022,4195803.703
CZ,NL,28461000,1,2022,4067.741
CZ,NL,31042010,1,2022,2013.676
CZ,NL,31042090,1,2022,181237.103
CZ,NL,31043000,1,2022,614.589
CZ,NL,31049000,1,2022,594178.677
CZ,NL,75021000,1,2022,18908215.784
CZ,NL,81011000,1,2022,18400.107
CZ,NL,81019400,1,2022,30107.959
CZ,NL,81052000,1,2022,69227.033
CZ,NL,81082000,1,2022,10627.199
CZ,NO,26140000,1,2022,1996731.681
CZ,NO,28046900,1,2022,31.313
CZ,NO,28469090,1,2022,1022.282
CZ,PL,25041000,1,2022,583.548
CZ,PL,25102000,1,2022,2.197
CZ,PL,26020000,1,2022,8570.084
CZ,PL,26140000,1,2022,9152.963
CZ,PL,28042910,1,2022,2410473.575
CZ,PL,28046100,1,2022,266742.039
CZ,PL,28046900,1,2022,3878238.745
CZ,PL,28201000,1,2022,56.368
CZ,PL,28209090,1,2022,2291.682
CZ,PL,28220000,1,2022,141499.131
CZ,PL,28252000,1,2022,78962.904
CZ,PL,28253000,1,2022,1233.48
CZ,PL,28257000,1,2022,157065.178
CZ,PL,28259040,1,2022,203562.282
CZ,PL,28461000,1,2022,649.676
CZ,PL,31042010,1,2022,47.789
CZ,PL,31042050,1,2022,308628.235
CZ,PL,31042090,1,2022,2311101.615
CZ,PL,31043000,1,2022,19010.424
CZ,PL,31049000,1,2022,64934.902
CZ,PL,75021000,1,2022,908303.441
CZ,PL,81011000,1,2022,6136630.238
CZ,PL,81019400,1,2022,5.918
CZ,PL,81021000,1,2022,1331.552
CZ,PL,81029400,1,2022,10.675
CZ,PL,81052000,1,2022,6901.33
CZ,PL,81082000,1,2022,91725.881
CZ,PL,81129291,1,2022,24121.526
CZ,PT,28042910,1,2022,3957.273
CZ,RO,81082000,1,2022,175610.078
CZ,RU,26151000,1,2022,2553077.111
CZ,RU,28201000,1,2022,6361.079
CZ,RU,28253000,1,2022,114599114.733
CZ,RU,28259040,1,2022,7340980.445
CZ,RU,31043000,1,2022,43455.15
CZ,RU,75021000,1,2022,139776.032
CZ,RU,81129291,1,2022,17116.618
CZ,RW,26159000,1,2022,103.317
CZ,SE,26140000,1,2022,17245.964
CZ,SE,28256000,1,2022,53903.265
CZ,SE,81082000,1,2022,52463.96
CZ,SI,25102000,1,2022,1957.047
CZ,SI,28461000,1,2022,3649.178
CZ,SK,25041000,1,2022,8.173
CZ,SK,25102000,1,2022,247.257
CZ,SK,26020000,1,2022,1071746.246
CZ,SK,26050000,1,2022,34093.353
CZ,SK,26151000,1,2022,87103.839
CZ,SK,28042910,1,2022,57450.462
CZ,SK,28046100,1,2022,6902802.167
CZ,SK,28046900,1,2022,2497255.987
CZ,SK,28252000,1,2022,70684.06
CZ,SK,28257000,1,2022,329957.445
CZ,SK,28499050,1,2022,676.389
CZ,SK,31042010,1,2022,638.827
CZ,SK,31042050,1,2022,297794.82
CZ,SK,31042090,1,2022,30049.694
CZ,SK,31043000,1,2022,59696.238
CZ,SK,31049000,1,2022,160519.197
CZ,SK,75021000,1,2022,98468.639
CZ,SK,81082000,1,2022,136432.24
CZ,TH,26159000,1,2022,131.923
CZ,TH,31049000,1,2022,103.719
CZ,TR,25041000,1,2022,58.226
CZ,TR,26140000,1,2022,158.636
CZ,TR,28046900,1,2022,198.265
CZ,TR,75012000,1,2022,184.144
CZ,TR,81052000,1,2022,79.511
CZ,UA,25041000,1,2022,119770.427
CZ,UA,26050000,1,2022,6.228
CZ,UA,26140000,1,2022,70422775.871
CZ,UA,26151000,1,2022,729422.815
CZ,UA,28046100,1,2022,51.696
CZ,UA,28499050,1,2022,8003.005
CZ,UA,31049000,1,2022,5738.061
CZ,UA,81082000,1,2022,414819.935
CZ,US,25041000,1,2022,439.84
CZ,US,25101000,1,2022,13.008
CZ,US,25102000,1,2022,15.369
CZ,US,26140000,1,2022,104.126
CZ,US,26159000,1,2022,2181.172
CZ,US,28046100,1,2022,2049279.265
CZ,US,28046900,1,2022,271067.489
CZ,US,28252000,1,2022,1153.452
CZ,US,28256000,1,2022,2077.712
CZ,US,28259040,1,2022,42711912.277
CZ,US,28369100,1,2022,386.112
CZ,US,28499030,1,2022,74540.904
CZ,US,81011000,1,2022,791934.067
CZ,US,81019400,1,2022,247.658
CZ,US,81052000,1,2022,228490.429
CZ,US,81129281,1,2022,1710.753
CZ,XS,28256000,1,2022,32.41
CZ,ZA,26140000,1,2022,38097.847
DE,AL,75021000,1,2022,467
DE,AM,28046900,1,2022,28076
DE,AR,28369100,1,2022,9370
DE,AT,25041000,1,2022,2634519
DE,AT,26140000,1,2022,7019666
DE,AT,28042910,1,2022,315381
DE,AT,28046100,1,2022,20
DE,AT,28046900,1,2022,3429968
DE,AT,28053010,1,2022,1164991
DE,AT,28053080,1,2022,103880
DE,AT,28201000,1,2022,2964
DE,AT,28209090,1,2022,23656
DE,AT,28256000,1,2022,4691181
DE,AT,28257000,1,2022,87031
DE,AT,28369100,1,2022,163201
DE,AT,28461000,1,2022,698038
DE,AT,28469030,1,2022,141218
DE,AT,28469090,1,2022,273420
DE,AT,28499030,1,2022,57502914
DE,AT,28499050,1,2022,875411
DE,AT,31042010,1,2022,511
DE,AT,31042050,1,2022,255501
DE,AT,31042090,1,2022,15552
DE,AT,31043000,1,2022,1300853
DE,AT,31049000,1,2022,57526
DE,AT,75012000,1,2022,537
DE,AT,75021000,1,2022,2421550
DE,AT,81011000,1,2022,17395839
DE,AT,81019400,1,2022,9498
DE,AT,81021000,1,2022,357195
DE,AT,81029400,1,2022,3231384
DE,AT,81052000,1,2022,2408
DE,AT,81082000,1,2022,15460
DE,AT,81123100,1,2022,58890
DE,AT,81129281,1,2022,5
DE,AU,25041000,1,2022,7005
DE,AU,28046100,1,2022,396
DE,AU,28046900,1,2022,888
DE,AU,28201000,1,2022,1557
DE,AU,28256000,1,2022,1249642
DE,AU,75021000,1,2022,548427
DE,AU,81124190,1,2022,86
DE,AU,81129291,1,2022,2294
DE,BA,28046900,1,2022,799136
DE,BE,25041000,1,2022,3093031
DE,BE,25101000,1,2022,323193
DE,BE,26020000,1,2022,2326788
DE,BE,26050000,1,2022,36695
DE,BE,26131000,1,2022,6484716
DE,BE,26140000,1,2022,180032547
DE,BE,28042910,1,2022,27787287
DE,BE,28045090,1,2022,8257
DE,BE,28046100,1,2022,886
DE,BE,28046900,1,2022,3569505
DE,BE,28053010,1,2022,40
DE,BE,28201000,1,2022,104341
DE,BE,28209010,1,2022,25068
DE,BE,28209090,1,2022,1128445
DE,BE,28220000,1,2022,9846608
DE,BE,28256000,1,2022,3338
DE,BE,28257000,1,2022,706665
DE,BE,28259040,1,2022,386
DE,BE,28369100,1,2022,47730449
DE,BE,28461000,1,2022,9582
DE,BE,28469030,1,2022,862
DE,BE,28469090,1,2022,3182
DE,BE,28499030,1,2022,585562
DE,BE,31042010,1,2022,45274
DE,BE,31042050,1,2022,6100334
DE,BE,31042090,1,2022,16141
DE,BE,31043000,1,2022,874580
DE,BE,31049000,1,2022,566
DE,BE,75021000,1,2022,117979754
DE,BE,81019400,1,2022,11566
DE,BE,81029400,1,2022,126319
DE,BE,81052000,1,2022,53655148
DE,BE,81082000,1,2022,1633442
DE,BE,81129240,1,2022,27813
DE,BE,81129281,1,2022,966
DE,BE,81129289,1,2022,38405
DE,BE,81129295,1,2022,232
DE,BG,26139000,1,2022,1040
DE,BG,28042910,1,2022,671621
DE,BR,25041000,1,2022,11519331
DE,BR,25049000,1,2022,1125
DE,BR,26020000,1,2022,2684085
DE,BR,26040000,1,2022,14072
DE,BR,28046900,1,2022,1274312
DE,BR,28201000,1,2022,31787
DE,BR,81129240,1,2022,10802742
DE,BY,75012000,1,2022,461209
DE,CA,25041000,1,2022,240860
DE,CA,25049000,1,2022,98
DE,CA,26140000,1,2022,78
DE,CA,28042910,1,2022,90068
DE,CA,28045090,1,2022,55599757
DE,CA,28046100,1,2022,1450
DE,CA,28046900,1,2022,617534
DE,CA,28256000,1,2022,33767
DE,CA,28461000,1,2022,26561
DE,CA,28469030,1,2022,308
DE,CA,28499030,1,2022,929143
DE,CA,28499050,1,2022,111814
DE,CA,31042050,1,2022,2669
DE,CA,31042090,1,2022,1239
DE,CA,75012000,1,2022,1760
DE,CA,75021000,1,2022,453500
DE,CA,81011000,1,2022,1875329
DE,CA,81052000,1,2022,74045
DE,CA,81082000,1,2022,3365417
DE,CA,81129281,1,2022,121533
DE,CA,81129289,1,2022,2285
DE,CH,25102000,1,2022,2224
DE,CH,26050000,1,2022,16
DE,CH,26131000,1,2022,17
DE,CH,28042910,1,2022,872844
DE,CH,28046100,1,2022,3383
DE,CH,28256000,1,2022,7186
DE,CH,28257000,1,2022,114
DE,CH,28259040,1,2022,5999
DE,CH,28369100,1,2022,3901
DE,CH,28461000,1,2022,37625
DE,CH,28499030,1,2022,376
DE,CH,28499050,1,2022,1683
DE,CH,31042090,1,2022,1451
DE,CH,75011000,1,2022,53851
DE,CH,81011000,1,2022,18725
DE,CH,81019400,1,2022,646139
DE,CH,81052000,1,2022,16221
DE,CH,81082000,1,2022,7415
DE,CH,81124190,1,2022,74028
DE,CH,81129281,1,2022,1386
DE,CH,81129295,1,2022,46554
DE,CL,28201000,1,2022,49
DE,CL,28369100,1,2022,22437442
DE,CL,81124190,1,2022,147799
DE,CN,25041000,1,2022,18461946
DE,CN,25049000,1,2022,663676
DE,CN,25102000,1,2022,826
DE,CN,26139000,1,2022,25301
DE,CN,26140000,1,2022,13067
DE,CN,28042910,1,2022,269
DE,CN,28045090,1,2022,51425631
DE,CN,28046100,1,2022,1488852
DE,CN,28046900,1,2022,771446
DE,CN,28053010,1,2022,70340
DE,CN,28053040,1,2022,479908
DE,CN,28053080,1,2022,13286
DE,CN,28201000,1,2022,17761938
DE,CN,28209090,1,2022,44700
DE,CN,28220000,1,2022,263495
DE,CN,28256000,1,2022,19608858
DE,CN,28257000,1,2022,4698143
DE,CN,28369100,1,2022,8724691
DE,CN,28461000,1,2022,1127538
DE,CN,28469030,1,2022,42567
DE,CN,28469090,1,2022,308566
DE,CN,28499030,1,2022,145660
DE,CN,28499050,1,2022,2765084
DE,CN,31042090,1,2022,13453
DE,CN,75011000,1,2022,122555
DE,CN,75021000,1,2022,3296
DE,CN,81011000,1,2022,1249872
DE,CN,81019400,1,2022,2378328
DE,CN,81021000,1,2022,97404
DE,CN,81029400,1,2022,1433143
DE,CN,81052000,1,2022,8515680
DE,CN,81082000,1,2022,7489475
DE,CN,81123100,1,2022,4163306
DE,CN,81124190,1,2022,14840
DE,CN,81129240,1,2022,1099566
DE,CN,81129281,1,2022,1706148
DE,CN,81129289,1,2022,6329627
DE,CN,81129291,1,2022,69647
DE,CN,81129295,1,2022,811906
DE,CY,31042050,1,2022,42215
DE,CY,31042090,1,2022,267377
DE,CZ,25041000,1,2022,850435
DE,CZ,25049000,1,2022,822
DE,CZ,26020000,1,2022,26
DE,CZ,28042910,1,2022,288229
DE,CZ,28046100,1,2022,19
DE,CZ,28046900,1,2022,899220
DE,CZ,28461000,1,2022,60106
DE,CZ,28469090,1,2022,8003
DE,CZ,28499030,1,2022,13452034
DE,CZ,31042010,1,2022,352
DE,CZ,31042090,1,2022,942774
DE,CZ,31043000,1,2022,413
DE,CZ,31049000,1,2022,60875
DE,CZ,75021000,1,2022,15805
DE,CZ,81011000,1,2022,2653559
DE,CZ,81019400,1,2022,80600
DE,CZ,81029400,1,2022,30801
DE,CZ,81052000,1,2022,3356
DE,CZ,81082000,1,2022,595724
DE,DK,25041000,1,2022,147
DE,DK,25102000,1,2022,8082
DE,DK,28046900,1,2022,4998715
DE,DK,28053010,1,2022,5225
DE,DK,28201000,1,2022,674
DE,DK,28220000,1,2022,199201
DE,DK,28259040,1,2022,1681
DE,DK,31042090,1,2022,78440
DE,DK,31049000,1,2022,574
DE,DK,75012000,1,2022,1276
DE,DK,81011000,1,2022,354818
DE,DK,81129295,1,2022,107108
DE,DZ,28042910,1,2022,2451187
DE,EE,25049000,1,2022,183
DE,EE,28461000,1,2022,465836
