reporter,partner,value,year,source,axis,product_code,sub_category,unit
JP,GR,2256.368,2023,un_comtrade,technology,8541,semiconductor_devices,USD
JP,CI,2252.813,2024,un_comtrade,technology,8542,integrated_circuits,USD
JP,GR,2242.132,2023,un_comtrade,technology,8542,integrated_circuits,USD
JP,NC,2206.543,2023,un_comtrade,technology,8542,integrated_circuits,USD
JP,NO,2197.75,2022,un_comtrade,technology,8541,semiconductor_devices,USD
JP,ML,2166.929,2024,un_comtrade,technology,8542,integrated_circuits,USD
JP,BG,2120.683,2024,un_comtrade,technology,8542,integrated_circuits,USD
JP,AF,2083.68,2022,un_comtrade,technology,8541,semiconductor_devices,USD
JP,GT,2078.421,2023,un_comtrade,technology,8542,integrated_circuits,USD
JP,RS,2045.656,2022,un_comtrade,technology,8542,integrated_circuits,USD
JP,KH,2035.714,2023,un_comtrade,technology,8541,semiconductor_devices,USD
JP,NE,1984.819,2022,un_comtrade,technology,8542,integrated_circuits,USD
JP,GR,1935.702,2024,un_comtrade,technology,8541,semiconductor_devices,USD
JP,BD,1916.377,2022,un_comtrade,technology,8542,integrated_circuits,USD
JP,UZ,1832.725,2022,un_comtrade,technology,8542,integrated_circuits,USD
JP,BR,1664.835,2024,un_comtrade,technology,8542,integrated_circuits,USD
JP,TN,1598.771,2024,un_comtrade,technology,8542,integrated_circuits,USD
JP,SL,1545.919,2024,un_comtrade,technology,8541,semiconductor_devices,USD
JP,HN,1537.462,2023,un_comtrade,technology,8542,integrated_circuits,USD
JP,MM,1480.519,2023,un_comtrade,technology,8542,integrated_circuits,USD
JP,GE,1466.641,2024,un_comtrade,technology,8541,semiconductor_devices,USD
JP,MD,1446.821,2024,un_comtrade,technology,8541,semiconductor_devices,USD
JP,HR,1440.215,2024,un_comtrade,technology,8541,semiconductor_devices,USD
JP,KY,1354.33,2024,un_comtrade,technology,8542,integrated_circuits,USD
